[+] Starting mysql...
Starting MariaDB database server: mysqld . ..
[+] Starting apache
AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.25.0.5. Set the 'ServerName' directive globally to suppress this message
Starting Apache httpd web server: apache2.
==> /var/log/apache2/access.log <==

==> /var/log/apache2/error.log <==
[Tue Apr 07 01:17:50.768987 2026] [mpm_prefork:notice] [pid 291] AH00163: Apache/2.4.25 (Debian) configured -- resuming normal operations
[Tue Apr 07 01:17:50.772416 2026] [core:notice] [pid 291] AH00094: Command line: '/usr/sbin/apache2'

==> /var/log/apache2/other_vhosts_access.log <==

==> /var/log/apache2/access.log <==
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_files HTTP/1.1" 404 442 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_flash HTTP/1.1" 404 442 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_fpclass HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_images HTTP/1.1" 404 443 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_img HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_inc HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_include HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_includes HTTP/1.1" 404 445 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_install HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_js HTTP/1.1" 404 439 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_layouts HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_lib HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_media HTTP/1.1" 404 442 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_mem_bin HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_mm HTTP/1.1" 404 439 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_mmserverscripts HTTP/1.1" 404 452 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_mygallery HTTP/1.1" 404 446 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_net HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_notes HTTP/1.1" 404 442 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_old HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_overlay HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_pages HTTP/1.1" 404 442 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_private HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_reports HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_res HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_resources HTTP/1.1" 404 446 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_scriptlibrary HTTP/1.1" 404 450 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_scripts HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_source HTTP/1.1" 404 443 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_stats HTTP/1.1" 404 442 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_swf HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_temp HTTP/1.1" 404 441 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_template HTTP/1.1" 404 445 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_templates HTTP/1.1" 404 446 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_test HTTP/1.1" 404 441 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_themes HTTP/1.1" 404 443 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /.bash_history HTTP/1.1" 404 449 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_tmpfileop HTTP/1.1" 404 446 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /.git/HEAD HTTP/1.1" 404 445 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /.history HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_aut HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_styles HTTP/1.1" 404 443 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_bin HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_bin/_vti_adm/admin.dll HTTP/1.1" 404 463 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_bin/_vti_aut/author.dll HTTP/1.1" 404 464 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_src HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_bin/shtml.dll HTTP/1.1" 404 454 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_cnf HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_inf HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_tempalbums HTTP/1.1" 404 447 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_log HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_map HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_pvt HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_rpc HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_script HTTP/1.1" 404 447 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /.cvs HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_www HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_vti_txt HTTP/1.1" 404 444 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~adm HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~admin HTTP/1.1" 404 442 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~administrator HTTP/1.1" 404 450 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~apache HTTP/1.1" 404 443 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~amanda HTTP/1.1" 404 443 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~bin HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~http HTTP/1.1" 404 441 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /_tmp HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~guest HTTP/1.1" 404 442 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~ftp HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~logs HTTP/1.1" 404 441 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~httpd HTTP/1.1" 404 442 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~mail HTTP/1.1" 404 441 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~log HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~nobody HTTP/1.1" 404 443 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~lp HTTP/1.1" 404 439 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~operator HTTP/1.1" 404 445 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~root HTTP/1.1" 404 441 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~sysadmin HTTP/1.1" 404 445 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~sysadm HTTP/1.1" 404 443 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~sys HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~test HTTP/1.1" 404 441 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~www HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~user HTTP/1.1" 404 441 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~tmp HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /0 HTTP/1.1" 404 437 "-" "gobuster/3.8.2"
